q1,q2,m1,m2,c,r0,L,E,bound,period,orbit_type,drift_pct,max_sep,min_sep,retcode,case_label
1.0000,1.0000,1.00,100.00,100.00,0.00000101,0.5000,123763366336.633652,false,NaN,failed,NaN,0.000001,0.000001,Failure,like
1.0000,-2.0000,1.00,1.00,2.00,200.00000000,0.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,200.000000,187.160142,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,40.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.027888,40.000000,1.118891,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,20.00000000,0.0000,-0.100000,true,NaN,high_ecc_elliptic,0.184998,20.000000,0.882215,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,8.00000000,0.0000,-0.250000,false,NaN,failed,NaN,8.000000,0.174638,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,4.00000000,0.0000,-0.500000,false,NaN,failed,NaN,4.000000,0.128463,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,2.00000000,0.0000,-1.000000,false,NaN,failed,NaN,2.000000,0.166223,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,199.96874512,0.2500,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.968745,187.128876,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,39.96872555,0.2500,-0.050000,false,NaN,failed,NaN,39.968726,0.233953,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,19.96870102,0.2500,-0.100000,false,NaN,failed,NaN,19.968701,0.430255,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,7.96862697,0.2500,-0.250000,false,NaN,failed,NaN,7.968627,0.168449,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,3.96850197,0.2500,-0.500000,false,NaN,failed,NaN,3.968502,0.144180,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,1.96824584,0.2500,-1.000000,false,NaN,failed,NaN,1.968246,0.110275,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,199.87492178,0.5000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.874922,187.035026,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,39.87460691,0.5000,-0.050000,false,NaN,unbound,297.077528,40.626462,0.680093,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,19.87420883,0.5000,-0.100000,false,NaN,unbound,167.730479,21.979591,0.251277,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,7.87298335,0.5000,-0.250000,false,28.125000,unbound,67.239522,10.987172,0.141073,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,3.87082869,0.5000,-0.500000,false,7.735000,unbound,26.409780,3.947219,0.130281,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,1.86602540,0.5000,-1.000000,false,2.340000,unbound,9.438921,1.876639,0.141014,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,199.49874371,1.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.498744,186.658800,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,39.49358869,1.0000,-0.050000,true,NaN,high_ecc_elliptic,0.614253,39.493589,0.535817,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,19.48683298,1.0000,-0.100000,true,NaN,high_ecc_elliptic,0.282369,19.486833,0.559879,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,7.46410162,1.0000,-0.250000,true,NaN,high_ecc_elliptic,0.086181,7.464102,0.536022,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,3.41421356,1.0000,-0.500000,true,NaN,high_ecc_elliptic,0.025188,3.414214,0.585989,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,1.00000000,1.0000,-1.000000,true,NaN,circular,0.000000,1.000037,1.000000,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,197.97958971,2.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,197.979590,185.140464,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,37.88854382,2.0000,-0.050000,true,NaN,high_ecc_elliptic,0.001372,37.888544,2.133309,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,17.74596669,2.0000,-0.100000,true,NaN,high_ecc_elliptic,0.000491,17.745967,2.255117,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,2.00,4.00000000,2.0000,-0.250000,true,NaN,circular,0.000000,4.000002,4.000000,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,200.00000000,0.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,200.000000,187.210205,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,40.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.045639,40.000000,0.951708,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,20.00000000,0.0000,-0.100000,true,NaN,high_ecc_elliptic,0.376454,20.000000,0.506079,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,8.00000000,0.0000,-0.250000,false,122.250000,unbound,3.512229,8.000000,0.151021,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,4.00000000,0.0000,-0.500000,false,NaN,failed,NaN,4.000000,0.092149,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,2.00000000,0.0000,-1.000000,false,NaN,failed,NaN,2.000000,0.134744,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,199.96874512,0.2500,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.968745,187.178948,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,39.96872555,0.2500,-0.050000,false,NaN,failed,NaN,39.968726,0.583204,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,19.96870102,0.2500,-0.100000,false,NaN,failed,NaN,19.968701,0.175453,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,7.96862697,0.2500,-0.250000,false,NaN,failed,NaN,7.968627,0.137080,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,3.96850197,0.2500,-0.500000,false,NaN,failed,NaN,3.968502,0.085460,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,1.96824584,0.2500,-1.000000,false,NaN,failed,NaN,1.968246,0.125436,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,199.87492178,0.5000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.874922,187.085121,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,39.87460691,0.5000,-0.050000,false,NaN,unbound,163.499032,39.913975,0.566317,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,19.87420883,0.5000,-0.100000,false,NaN,unbound,80.000567,19.874209,0.395833,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,7.87298335,0.5000,-0.250000,false,48.937500,unbound,29.000819,7.873857,0.132922,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,3.87082869,0.5000,-0.500000,false,NaN,unbound,13.647626,3.870829,0.129806,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,1.86602540,0.5000,-1.000000,false,NaN,unbound,5.451708,1.866028,0.134619,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,199.49874371,1.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.498744,186.708992,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,39.49358869,1.0000,-0.050000,true,NaN,high_ecc_elliptic,0.436292,39.493589,0.536369,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,19.48683298,1.0000,-0.100000,true,NaN,high_ecc_elliptic,0.203515,19.486833,0.576750,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,7.46410162,1.0000,-0.250000,true,NaN,high_ecc_elliptic,0.064986,7.464102,0.535925,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,3.41421356,1.0000,-0.500000,true,NaN,high_ecc_elliptic,0.020660,3.414214,0.585851,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,1.00000000,1.0000,-1.000000,true,NaN,circular,0.000000,1.000037,1.000000,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,197.97958971,2.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,197.979590,185.191044,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,37.88854382,2.0000,-0.050000,true,NaN,high_ecc_elliptic,0.001253,37.888544,2.115323,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,17.74596669,2.0000,-0.100000,true,NaN,high_ecc_elliptic,0.000459,17.745967,2.254094,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,4.00,4.00000000,2.0000,-0.250000,true,NaN,circular,0.000000,4.000002,4.000000,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,200.00000000,0.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,200.000000,187.224220,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,40.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.057271,40.000000,1.091566,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,20.00000000,0.0000,-0.100000,true,NaN,high_ecc_elliptic,0.469468,20.000000,0.501039,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,8.00000000,0.0000,-0.250000,false,75.000000,unbound,18.742606,8.000000,0.117594,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,4.00000000,0.0000,-0.500000,false,NaN,unbound,93.702947,4.000000,0.059365,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,2.00000000,0.0000,-1.000000,false,9.270000,unbound,1237.728383,2.000000,0.027942,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,199.96874512,0.2500,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.968745,187.192965,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,39.96872555,0.2500,-0.050000,false,NaN,failed,NaN,39.968726,0.479608,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,19.96870102,0.2500,-0.100000,false,NaN,failed,NaN,19.968701,0.258177,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,7.96862697,0.2500,-0.250000,false,NaN,failed,NaN,7.968627,0.086513,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,3.96850197,0.2500,-0.500000,false,NaN,failed,NaN,3.968502,0.085379,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,1.96824584,0.2500,-1.000000,false,NaN,failed,NaN,1.968246,0.092785,Failure,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,199.87492178,0.5000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.874922,187.099145,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,39.87460691,0.5000,-0.050000,false,NaN,unbound,104.830335,39.874607,0.392635,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,19.87420883,0.5000,-0.100000,false,NaN,unbound,54.901009,19.874209,0.203665,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,7.87298335,0.5000,-0.250000,false,NaN,unbound,20.914723,7.872983,0.131918,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,3.87082869,0.5000,-0.500000,false,NaN,unbound,9.598588,3.870829,0.129922,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,1.86602540,0.5000,-1.000000,false,NaN,unbound,3.991563,1.866025,0.137599,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,199.49874371,1.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.498744,186.723043,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,39.49358869,1.0000,-0.050000,true,NaN,high_ecc_elliptic,0.386417,39.493589,0.544718,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,19.48683298,1.0000,-0.100000,true,NaN,high_ecc_elliptic,0.181373,19.486833,0.516771,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,7.46410162,1.0000,-0.250000,true,NaN,high_ecc_elliptic,0.059044,7.464102,0.536023,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,3.41421356,1.0000,-0.500000,true,NaN,high_ecc_elliptic,0.019391,3.414214,0.585830,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,1.00000000,1.0000,-1.000000,true,NaN,circular,0.000000,1.000037,1.000000,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,197.97958971,2.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,197.979590,185.205203,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,37.88854382,2.0000,-0.050000,true,NaN,high_ecc_elliptic,0.001220,37.888544,2.113391,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,17.74596669,2.0000,-0.100000,true,NaN,high_ecc_elliptic,0.000450,17.745967,2.254140,Success,asym_1_-2
1.0000,-2.0000,1.00,1.00,10.00,4.00000000,2.0000,-0.250000,true,NaN,circular,0.000000,4.000002,4.000000,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,200.00000000,0.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,200.000000,190.436335,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,40.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.024023,40.000000,1.048104,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,20.00000000,0.0000,-0.100000,true,NaN,high_ecc_elliptic,0.149469,20.000000,0.527382,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,8.00000000,0.0000,-0.250000,false,NaN,unbound,8.484043,8.000000,0.165689,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,4.00000000,0.0000,-0.500000,false,NaN,failed,NaN,4.000000,0.117598,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,2.00000000,0.0000,-1.000000,false,NaN,failed,NaN,2.000000,0.135599,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,199.97655975,0.2500,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.976560,190.412890,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,39.97654875,0.2500,-0.050000,false,NaN,failed,NaN,39.976549,0.416987,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,19.97653497,0.2500,-0.100000,false,NaN,failed,NaN,19.976535,0.499543,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,7.97649343,0.2500,-0.250000,false,NaN,failed,NaN,7.976493,0.118841,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,3.97642354,0.2500,-0.500000,false,NaN,failed,NaN,3.976424,0.157310,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,1.97628121,0.2500,-1.000000,false,NaN,failed,NaN,1.976281,0.110239,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,199.90620601,0.5000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.906206,190.342526,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,39.90602924,0.5000,-0.050000,false,NaN,failed,NaN,39.906029,0.238987,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,19.90580638,0.5000,-0.100000,false,NaN,failed,NaN,19.905806,0.343822,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,7.90512484,0.5000,-0.250000,false,NaN,failed,NaN,7.905125,0.130689,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,3.90394328,0.5000,-0.500000,false,NaN,failed,NaN,3.903943,0.120915,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,1.90138782,0.5000,-1.000000,false,3.175000,unbound,26.464219,2.136195,0.102527,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,199.62429423,1.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.624294,190.060594,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,39.62141687,1.0000,-0.050000,false,NaN,unbound,1.484230,39.621417,0.420665,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,19.61769203,1.0000,-0.100000,true,NaN,high_ecc_elliptic,0.698324,19.617692,0.397342,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,7.60555128,1.0000,-0.250000,true,NaN,high_ecc_elliptic,0.229498,7.605551,0.396594,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,3.58113883,1.0000,-0.500000,true,NaN,high_ecc_elliptic,0.079349,3.581139,0.419207,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,1.50000000,1.0000,-1.000000,true,NaN,moderate_ecc_elliptic,0.014273,1.500000,0.500048,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,198.48857802,2.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,198.488578,188.925210,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,38.43908891,2.0000,-0.050000,true,NaN,high_ecc_elliptic,0.003506,38.439089,1.573832,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,18.36660027,2.0000,-0.100000,true,NaN,high_ecc_elliptic,0.001386,18.366600,1.633789,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,2.00,6.00000000,2.0000,-0.250000,true,NaN,moderate_ecc_elliptic,0.000201,6.000000,2.000005,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,200.00000000,0.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,200.000000,190.464018,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,40.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.036388,40.000000,0.982573,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,20.00000000,0.0000,-0.100000,true,NaN,high_ecc_elliptic,0.255470,20.000000,0.614837,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,8.00000000,0.0000,-0.250000,false,NaN,unbound,2.935292,8.000000,0.153972,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,4.00000000,0.0000,-0.500000,false,NaN,unbound,2578.442929,4.000000,0.187270,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,2.00000000,0.0000,-1.000000,false,NaN,failed,NaN,2.000000,0.056592,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,199.97655975,0.2500,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.976560,190.440577,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,39.97654875,0.2500,-0.050000,false,NaN,failed,NaN,39.976549,0.477560,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,19.97653497,0.2500,-0.100000,false,NaN,failed,NaN,19.976535,0.362111,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,7.97649343,0.2500,-0.250000,false,NaN,failed,NaN,7.976493,0.152680,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,3.97642354,0.2500,-0.500000,false,NaN,failed,NaN,3.976424,0.094204,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,1.97628121,0.2500,-1.000000,false,NaN,failed,NaN,1.976281,0.073887,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,199.90620601,0.5000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.906206,190.370222,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,39.90602924,0.5000,-0.050000,false,NaN,unbound,384.571614,40.059929,0.105258,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,19.90580638,0.5000,-0.100000,false,116.500000,unbound,188.429644,20.186486,0.201250,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,7.90512484,0.5000,-0.250000,false,28.710000,unbound,70.229675,8.035739,0.099401,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,3.90394328,0.5000,-0.500000,false,9.900000,unbound,32.716402,3.928972,0.097767,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,1.90138782,0.5000,-1.000000,false,NaN,unbound,14.372015,1.901408,0.100776,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,199.62429423,1.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.624294,190.088330,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,39.62141687,1.0000,-0.050000,false,NaN,unbound,1.051635,39.621417,0.379189,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,19.61769203,1.0000,-0.100000,true,NaN,high_ecc_elliptic,0.499652,19.617692,0.394075,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,7.60555128,1.0000,-0.250000,true,NaN,high_ecc_elliptic,0.169761,7.605551,0.396040,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,3.58113883,1.0000,-0.500000,true,NaN,high_ecc_elliptic,0.062336,3.581139,0.426461,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,1.50000000,1.0000,-1.000000,true,NaN,moderate_ecc_elliptic,0.012872,1.500000,0.500032,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,198.48857802,2.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,198.488578,188.953105,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,38.43908891,2.0000,-0.050000,true,NaN,high_ecc_elliptic,0.003184,38.439089,1.561079,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,18.36660027,2.0000,-0.100000,true,NaN,high_ecc_elliptic,0.001281,18.366600,1.633403,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,4.00,6.00000000,2.0000,-0.250000,true,NaN,moderate_ecc_elliptic,0.000196,6.000000,2.000032,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,200.00000000,0.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,200.000000,190.471768,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,40.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.043059,40.000000,0.994614,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,20.00000000,0.0000,-0.100000,true,NaN,high_ecc_elliptic,0.402533,20.000000,0.401048,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,8.00000000,0.0000,-0.250000,false,NaN,unbound,5.477475,8.000000,0.153547,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,4.00000000,0.0000,-0.500000,false,NaN,unbound,31.845362,4.000000,0.079097,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,2.00000000,0.0000,-1.000000,false,NaN,failed,NaN,2.000000,0.077431,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,199.97655975,0.2500,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.976560,190.448328,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,39.97654875,0.2500,-0.050000,false,NaN,failed,NaN,39.976549,0.236629,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,19.97653497,0.2500,-0.100000,false,NaN,failed,NaN,19.976535,0.164184,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,7.97649343,0.2500,-0.250000,false,NaN,failed,NaN,7.976493,0.093266,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,3.97642354,0.2500,-0.500000,false,NaN,failed,NaN,3.976424,0.056513,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,1.97628121,0.2500,-1.000000,false,NaN,failed,NaN,1.976281,0.055013,Failure,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,199.90620601,0.5000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.906206,190.377976,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,39.90602924,0.5000,-0.050000,false,NaN,unbound,263.139156,39.906337,0.493023,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,19.90580638,0.5000,-0.100000,false,NaN,unbound,117.641819,19.905806,0.431837,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,7.90512484,0.5000,-0.250000,false,NaN,unbound,50.606182,7.905145,0.095670,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,3.90394328,0.5000,-0.500000,false,NaN,unbound,23.732301,3.903943,0.097462,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,1.90138782,0.5000,-1.000000,false,NaN,unbound,10.390502,1.901388,0.100826,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,199.62429423,1.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,199.624294,190.096095,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,39.62141687,1.0000,-0.050000,true,NaN,high_ecc_elliptic,0.930177,39.621417,0.489384,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,19.61769203,1.0000,-0.100000,true,NaN,high_ecc_elliptic,0.443861,19.617692,0.466727,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,7.60555128,1.0000,-0.250000,true,NaN,high_ecc_elliptic,0.152995,7.605551,0.395782,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,3.58113883,1.0000,-0.500000,true,NaN,high_ecc_elliptic,0.057560,3.581139,0.419121,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,1.50000000,1.0000,-1.000000,true,NaN,moderate_ecc_elliptic,0.012480,1.500000,0.500159,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,198.48857802,2.0000,-0.010000,true,NaN,low_ecc_elliptic,0.000000,198.488578,188.960915,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,38.43908891,2.0000,-0.050000,true,NaN,high_ecc_elliptic,0.003094,38.439089,1.567869,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,18.36660027,2.0000,-0.100000,true,NaN,high_ecc_elliptic,0.001251,18.366600,1.638012,Success,asym_1_-2
1.0000,-2.0000,1.00,2.00,10.00,6.00000000,2.0000,-0.250000,true,NaN,moderate_ecc_elliptic,0.000194,6.000000,2.000031,Success,asym_1_-2
1.0000,-2.0000,1.00,10.00,2.00,200.00000000,0.0000,-0.010000,true,NaN,circular,0.000000,200.000000,193.024585,Success,asym_1_-2
1.0000,-2.0000,1.00,10.00,2.00,40.00000000,0.0000,-0.050000,true,NaN,high_ecc_elliptic,0.019887,40.000000,0.938511,Success,asym_1_-2
1.0000,-2.0000,1.00,10.00,2.00,20.00000000,0.0000,-0.100000,true,NaN,high_ecc_elliptic,0.135535,20.000000,0.452069,Success,asym_1_-2
