case,q1,q2,m1,m2,c,L,r,V_eff,rho
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.215273,0.82286056,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.230258,0.81283791,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.245242,0.80305648,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.260227,0.79350766,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.275212,0.78418326,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.290197,0.77507545,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.305182,0.76617678,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.320167,0.75748012,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.335152,0.74897867,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.350136,0.74066593,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.365121,0.73253568,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.380106,0.72458199,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.395091,0.71679917,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.410076,0.70918175,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.425061,0.70172454,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.440045,0.69442252,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.455030,0.68727091,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.470015,0.68026510,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.0000,1.485000,0.67340067,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,1.515000,0.66006601,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,1.701717,0.58764172,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,1.888434,0.52953919,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,2.075152,0.48189252,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,2.261869,0.44211231,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,2.448586,0.40839899,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,2.635303,0.37946300,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,2.822020,0.35435607,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,3.008737,0.33236533,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,3.195455,0.31294452,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,3.382172,0.29566802,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,3.568889,0.28019925,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,3.755606,0.26626861,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,3.942323,0.25365754,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,4.129040,0.24218702,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,4.315758,0.23170903,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,4.502475,0.22210008,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,4.689192,0.21325636,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,4.875909,0.20508996,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,5.062626,0.19752594,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,5.249343,0.19050001,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,5.436061,0.18395674,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,5.622778,0.17784804,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,5.809495,0.17213200,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,5.996212,0.16677195,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,6.182929,0.16173564,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,6.369646,0.15699458,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,6.556364,0.15252357,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,6.743081,0.14830017,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,6.929798,0.14430435,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,7.116515,0.14051821,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,7.303232,0.13692567,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,7.489949,0.13351225,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,7.676667,0.13026487,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,7.863384,0.12717171,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,8.050101,0.12422204,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,8.236818,0.12140610,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,8.423535,0.11871500,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,8.610253,0.11614061,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,8.796970,0.11367551,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,8.983687,0.11131287,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,9.170404,0.10904645,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,9.357121,0.10687048,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,9.543838,0.10477965,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,9.730556,0.10276906,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,9.917273,0.10083417,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,10.103990,0.09897080,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,10.290707,0.09717505,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,10.477424,0.09544331,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,10.664141,0.09377220,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,10.850859,0.09215861,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,11.037576,0.09059960,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,11.224293,0.08909247,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,11.411010,0.08763466,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,11.597727,0.08622379,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,11.784444,0.08485763,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,11.971162,0.08353408,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,12.157879,0.08225119,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,12.344596,0.08100711,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,12.531313,0.07980010,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,12.718030,0.07862853,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,12.904747,0.07749086,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,13.091465,0.07638565,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,13.278182,0.07531152,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,13.464899,0.07426717,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,13.651616,0.07325140,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,13.838333,0.07226304,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,14.025051,0.07130099,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,14.211768,0.07036422,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,14.398485,0.06945175,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,14.585202,0.06856264,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,14.771919,0.06769601,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,14.958636,0.06685101,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,15.145354,0.06602685,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,15.332071,0.06522276,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,15.518788,0.06443802,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,15.705505,0.06367194,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,15.892222,0.06292386,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,16.078939,0.06219316,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,16.265657,0.06147923,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,16.452374,0.06078150,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,16.639091,0.06009944,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,16.825808,0.05943251,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,17.012525,0.05878022,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,17.199242,0.05814210,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,17.385960,0.05751768,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,17.572677,0.05690653,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,17.759394,0.05630823,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,17.946111,0.05572238,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,18.132828,0.05514859,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,18.319545,0.05458651,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,18.506263,0.05403576,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,18.692980,0.05349602,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,18.879697,0.05296695,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,19.066414,0.05244825,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,19.253131,0.05193960,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,19.439848,0.05144073,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,19.626566,0.05095135,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,19.813283,0.05047119,1.500000
like_super,1.00,1.00,1.00,2.00,1.00,0.0000,20.000000,0.05000000,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.1000,0.001500,4000.00000000,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.1000,0.016485,88.26063744,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.1000,0.031470,39.34974359,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.1000,0.046455,25.00181908,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.1000,0.061439,18.26306291,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.1000,0.076424,14.36895368,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.1000,0.091409,11.83743019,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.1000,0.106394,10.06159508,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.1000,0.121379,8.74773968,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.1000,0.136364,7.73666667,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.1000,0.151348,6.93468792,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.1000,0.166333,6.28310730,1.500000
like_sub,1.00,1.00,1.00,2.00,1.00,0.1000,0.181318,5.74329469,1.500000
